w_early,w_late,n_cut,save_enabled,method,reversal_rate,tech_vulnerability,popularity_vulnerability,n_weeks,n_samples_per_week
0.4,0.4,5,True,daws_direct,0.3246820512820513,0.04123857868020305,0.0015776649746192895,197,10000
0.425,0.4,5,True,daws_direct,0.33260923076923077,0.0439989847715736,0.0015532994923857868,197,10000
0.425,0.425,5,True,daws_direct,0.33380615384615386,0.045611167512690357,0.0013380710659898476,197,10000
0.45,0.425,5,True,daws_direct,0.34270102564102567,0.048773096446700505,0.0013269035532994925,197,10000
0.45,0.45,5,True,daws_direct,0.3443897435897436,0.05051928934010152,0.0011436548223350254,197,10000
0.475,0.45,5,True,daws_direct,0.35471384615384616,0.054160406091370565,0.0011319796954314721,197,10000
0.3,0.2,6,True,daws_direct,0.31585743589743587,0.020429441624365486,0.007535532994923858,197,10000
0.3,0.225,6,True,daws_direct,0.3116205128205128,0.022146192893401015,0.005915736040609137,197,10000
0.3,0.25,6,True,daws_direct,0.308831282051282,0.02383807106598985,0.004745177664974619,197,10000
0.3,0.275,6,True,daws_direct,0.30690307692307695,0.025633502538071066,0.0038558375634517765,197,10000
0.3,0.3,6,True,daws_direct,0.3060184615384615,0.027388832487309646,0.0032319796954314722,197,10000
0.325,0.3,6,True,daws_direct,0.30794820512820514,0.028616243654822338,0.0031923857868020305,197,10000
0.325,0.325,6,True,daws_direct,0.3077974358974359,0.030454822335025382,0.0026593908629441625,197,10000
0.35,0.325,6,True,daws_direct,0.311111282051282,0.031881218274111674,0.0026365482233502544,197,10000
0.35,0.35,6,True,daws_direct,0.31158358974358974,0.03382131979695431,0.0022187817258883247,197,10000
0.375,0.35,6,True,daws_direct,0.31596564102564106,0.03542994923857868,0.0021944162436548223,197,10000
0.375,0.375,6,True,daws_direct,0.317254358974359,0.03739390862944163,0.0018487309644670052,197,10000
0.4,0.375,6,True,daws_direct,0.3228025641025641,0.039144162436548224,0.0018406091370558378,197,10000
0.4,0.4,6,True,daws_direct,0.3246820512820513,0.04123857868020305,0.0015776649746192895,197,10000
0.425,0.4,6,True,daws_direct,0.3312584615384615,0.04333908629441625,0.0015751269035532995,197,10000
0.425,0.425,6,True,daws_direct,0.33380615384615386,0.045611167512690357,0.0013380710659898476,197,10000
0.45,0.425,6,True,daws_direct,0.34124358974358976,0.04802385786802031,0.0013355329949238579,197,10000
0.45,0.45,6,True,daws_direct,0.3443897435897436,0.05051928934010152,0.0011436548223350254,197,10000
0.475,0.45,6,True,daws_direct,0.3529723076923077,0.05330304568527919,0.0011411167512690354,197,10000
0.3,0.2,4,True,daws_save,0.3925564102564103,0.0032182741116751267,0.0247258883248731,197,10000
0.3,0.225,4,True,daws_save,0.3901661538461539,0.003301522842639594,0.022793908629441625,197,10000
0.3,0.25,4,True,daws_save,0.3881041025641026,0.0033685279187817257,0.021188832487309645,197,10000
0.3,0.275,4,True,daws_save,0.38622666666666666,0.0034284263959390862,0.019779187817258882,197,10000
0.3,0.3,4,True,daws_save,0.38461538461538464,0.0034791878172588833,0.018631472081218275,197,10000
0.325,0.225,4,True,daws_save,0.385585641025641,0.0034756345177664972,0.022290355329949236,197,10000
0.325,0.25,4,True,daws_save,0.38352358974358974,0.00354263959390863,0.02068527918781726,197,10000
0.325,0.3,4,True,daws_save,0.3800348717948718,0.0036532994923857867,0.018127918781725885,197,10000
0.325,0.325,4,True,daws_save,0.3786579487179487,0.003690355329949239,0.017200507614213198,197,10000
0.35,0.275,4,True,daws_save,0.3778425641025641,0.003800507614213198,0.01888781725888325,197,10000
0.35,0.325,4,True,daws_save,0.3748543589743589,0.0038883248730964466,0.01681269035532995,197,10000
0.35,0.35,4,True,daws_save,0.37363282051282054,0.0039309644670050764,0.015993908629441625,197,10000
0.375,0.3,4,True,daws_save,0.3734605128205128,0.004015228426395939,0.01748680203045685,197,10000
0.375,0.35,4,True,daws_save,0.3708620512820513,0.00409492385786802,0.015740609137055838,197,10000
0.375,0.375,4,True,daws_save,0.3698112820512821,0.004128934010152284,0.015046700507614212,197,10000
0.4,0.375,4,True,daws_save,0.36829589743589747,0.004328934010152284,0.01484213197969543,197,10000
0.4,0.4,4,True,daws_save,0.3674220512820513,0.004354314720812183,0.014272081218274111,197,10000
0.425,0.4,4,True,daws_save,0.36702564102564106,0.00454263959390863,0.01416243654822335,197,10000
0.425,0.425,4,True,daws_save,0.3662446153846154,0.004573604060913706,0.013671065989847716,197,10000
0.45,0.425,4,True,daws_save,0.3666492307692308,0.004779187817258884,0.013576142131979696,197,10000
0.45,0.45,4,True,daws_save,0.36598871794871796,0.004803553299492386,0.013164467005076142,197,10000
0.475,0.45,4,True,daws_save,0.36710717948717947,0.004981218274111675,0.013083756345177666,197,10000
0.5,0.45,4,True,daws_save,0.36931641025641027,0.005187817258883249,0.01303045685279188,197,10000
0.525,0.45,4,True,daws_save,0.3720723076923077,0.005371573604060914,0.01298477157360406,197,10000
0.55,0.45,4,True,daws_save,0.3754594871794872,0.005573096446700508,0.012947208121827413,197,10000
0.3,0.225,5,True,daws_save,0.39377128205128203,0.0032472081218274116,0.024018781725888325,197,10000
0.3,0.25,5,True,daws_save,0.39030717948717947,0.0033299492385786803,0.021874619289340102,197,10000
0.3,0.275,5,True,daws_save,0.38724461538461535,0.003404060913705584,0.020071065989847713,197,10000
0.3,0.3,5,True,daws_save,0.38461538461538464,0.0034791878172588833,0.018631472081218275,197,10000
0.325,0.275,5,True,daws_save,0.3836241025641026,0.0035497461928934012,0.01976751269035533,197,10000
0.325,0.3,5,True,daws_save,0.3809948717948718,0.0036248730964467007,0.018327918781725887,197,10000
0.325,0.325,5,True,daws_save,0.3786579487179487,0.003690355329949239,0.017200507614213198,197,10000
0.35,0.3,5,True,daws_save,0.3780020512820512,0.003789340101522843,0.018109137055837565,197,10000
0.35,0.325,5,True,daws_save,0.3756651282051282,0.0038548223350253806,0.016981725888324875,197,10000
0.35,0.35,5,True,daws_save,0.37363282051282054,0.0039309644670050764,0.015993908629441625,197,10000
0.375,0.325,5,True,daws_save,0.3736076923076923,0.003994416243654823,0.01684060913705584,197,10000
0.375,0.35,5,True,daws_save,0.37157538461538464,0.0040705583756345184,0.015852791878172588,197,10000
0.375,0.375,5,True,daws_save,0.3698112820512821,0.004128934010152284,0.015046700507614212,197,10000
0.4,0.375,5,True,daws_save,0.3688497435897436,0.004306598984771574,0.01494010152284264,197,10000
0.4,0.4,5,True,daws_save,0.3674220512820513,0.004354314720812183,0.014272081218274111,197,10000
0.425,0.4,5,True,daws_save,0.3674302564102564,0.004514720812182741,0.014219289340101523,197,10000
0.425,0.425,5,True,daws_save,0.3662446153846154,0.004573604060913706,0.013671065989847716,197,10000
0.45,0.425,5,True,daws_save,0.36698102564102564,0.004744670050761421,0.01363248730964467,197,10000
0.45,0.45,5,True,daws_save,0.36598871794871796,0.004803553299492386,0.013164467005076142,197,10000
0.475,0.45,5,True,daws_save,0.367334358974359,0.004954314720812183,0.013133502538071065,197,10000
0.3,0.2,6,True,daws_save,0.40045743589743593,0.003017766497461929,0.028225888324873098,197,10000
0.3,0.225,6,True,daws_save,0.3956256410256411,0.0031487309644670056,0.02496446700507614,197,10000
0.3,0.25,6,True,daws_save,0.3913671794871795,0.0032624365482233505,0.022373604060913703,197,10000
0.3,0.275,6,True,daws_save,0.38770717948717953,0.003378680203045685,0.020285279187817258,197,10000
0.3,0.3,6,True,daws_save,0.38461538461538464,0.0034791878172588833,0.018631472081218275,197,10000
0.325,0.2,6,True,daws_save,0.39707846153846155,0.0031243654822335027,0.028076142131979693,197,10000
0.325,0.225,6,True,daws_save,0.3922466666666667,0.0032553299492385787,0.02481472081218274,197,10000
0.325,0.25,6,True,daws_save,0.38798820512820514,0.003369035532994924,0.022223857868020305,197,10000
0.325,0.275,6,True,daws_save,0.38432820512820515,0.0034852791878172587,0.020135532994923856,197,10000
0.325,0.3,6,True,daws_save,0.38123641025641025,0.003585786802030457,0.018481725888324873,197,10000
0.325,0.325,6,True,daws_save,0.3786579487179487,0.003690355329949239,0.017200507614213198,197,10000
0.35,0.3,6,True,daws_save,0.37847794871794876,0.0037238578680203046,0.0183751269035533,197,10000
0.35,0.325,6,True,daws_save,0.3758994871794872,0.003828426395939086,0.017093908629441625,197,10000
0.35,0.35,6,True,daws_save,0.37363282051282054,0.0039309644670050764,0.015993908629441625,197,10000
0.375,0.35,6,True,daws_save,0.3716815384615385,0.004048730964467005,0.01594213197969543,197,10000
0.375,0.375,6,True,daws_save,0.3698112820512821,0.004128934010152284,0.015046700507614212,197,10000
0.4,0.375,6,True,daws_save,0.3688646153846154,0.004281218274111675,0.015002030456852791,197,10000
0.4,0.4,6,True,daws_save,0.3674220512820513,0.004354314720812183,0.014272081218274111,197,10000
0.425,0.4,6,True,daws_save,0.36741128205128204,0.004493908629441624,0.014252284263959391,197,10000
0.425,0.425,6,True,daws_save,0.3662446153846154,0.004573604060913706,0.013671065989847716,197,10000
0.45,0.425,6,True,daws_save,0.3667969230769231,0.004722335025380712,0.013660913705583758,197,10000
0.45,0.45,6,True,daws_save,0.36598871794871796,0.004803553299492386,0.013164467005076142,197,10000
0.475,0.45,6,True,daws_save,0.36710461538461536,0.0049406091370558375,0.013158883248730964,197,10000
