season,celebrity_name,week1_fan_vote,week2_fan_vote,week3_fan_vote,week4_fan_vote,week5_fan_vote,week6_fan_vote,week7_fan_vote,week8_fan_vote,week9_fan_vote,week10_fan_vote,week11_fan_vote
23,Ryan Lochte,,0.09817565086218862,0.10869359517957133,0.107439095062833,,0.13069976905987057,0.15000366944749113,0.08057540424412975,,,
23,Terra Jole,,0.09413834733814122,0.09177481651304857,0.112697993486304,,0.14590729982460837,0.18651486193904107,0.2121154284675721,0.23557882372641728,0.13667564573098975,
23,Vanilla Ice,,0.07815960561016524,0.09105298330124728,0.04254511808166952,,,,,,,
24,Bonner Bolton,,0.10368882134217347,,0.11158243381356961,0.14140432715239723,0.13731227175115335,0.17967748003072995,0.12450986472198579,,,
24,Chris Kattan,,0.026854062573768652,,,,,,,,,
24,David Ross,,0.09408425463463402,,0.10350958606139068,0.11830936671122114,0.12981184110722366,0.18040100005815435,0.24100795470671532,0.3094256746598459,0.3388827513697323,
24,Erika Jayne,,0.11695309162350942,,0.11443147799330985,0.04653211099586833,,,,,,
24,Heather Morris,,0.06797163958894886,,0.08719950645701233,0.10092057874940512,0.0424472850034607,,,,,
24,Mr. T,,0.09867333685421839,,0.04025178998782573,,,,,,,
24,Nancy Kerrigan,,0.102170532045088,,0.10001082162457971,0.10972857986368205,0.12197138704242473,0.0806658922956093,,,,
24,Nick Viall,,0.1546543167950843,,0.1527996461123011,0.14390758239244736,0.15920995988523232,0.08997740040346172,,,,
24,Normani,,0.060917834280358955,,0.08752267547482209,0.10453553023284058,0.13204866702472032,0.13969235101405109,0.1924088055308221,0.27683594991755023,0.20609750175565347,
24,Rashad Jennings,,0.08272820738905004,,0.10559873266783645,0.12232169314207657,0.1370964040425724,0.17353968627316887,0.23992034377077265,0.2897099426585968,0.45501974687461266,
24,Simone Biles,,0.09130390287316531,,0.09709332980735416,0.11234023076006312,0.14010218414321263,0.15604618992482372,0.20215303126970385,0.1240284327640072,,
25,Barbara Corcoran,,0.03702274095795983,,,,,,,,,
25,Debbie Gibson,,0.030108882415013756,,,,,,,,,
25,Derek Fisher,,0.1398822266534945,,0.05219705507051504,,,,,,,
25,Frankie Muniz,,0.07508506492712258,,0.10410218391082103,,0.15018682766827304,0.19163480757728835,0.2289201811869737,0.303737212965316,0.2311284341875263,
25,Jordan Fisher,,0.10489352871842894,,0.14235686387556948,,0.16122995763724957,0.17873028435842098,0.2198706170665055,0.2805081739577577,0.45460756557657606,
25,Lindsey Stirling,,0.09278734953836458,,0.1118223692067439,,0.13124052865453617,0.15653372745629585,0.2111447207914687,0.2760185725677438,0.3142640002358973,
25,Nick Lachey,,0.14121619862951967,,0.15091694865494445,,0.0787239747481576,,,,,
25,Nikki Bella,,0.1236582833127796,,0.16463305530400668,,0.16181773382138626,0.08402420455140815,,,,
25,Terrell Owens,,0.11765931481361269,,0.13257909555325734,,0.14838260713875423,0.19232992090153805,0.10581677376598252,,,
25,Victoria Arlen,,0.13768641003370347,,0.14139242842414168,,0.16841837033164217,0.19674705515504917,0.23424770718906943,0.13973604050918154,,
26,Adam Rippon,0.11248089664924567,0.15157329389615687,0.20838237018678132,0.47479733506024974,,,,,,,
26,Arike Ogunbowale,0.10216020758251707,0.05468704525509864,,,,,,,,,
26,Chris Mazdzer,0.16871561371124333,0.18371199219754022,0.13109856289087238,,,,,,,,
26,Jamie Anderson,0.029349638938981334,,,,,,,,,,
26,Jennie Finch Daigle,0.107293645418328,0.1334359965904867,0.12325110108535707,,,,,,,,
26,Johnny Damon,0.03215679596739368,,,,,,,,,,
26,Josh Norman,0.14760286213294335,0.1442909896501251,0.2143496651545279,0.30982274542627974,,,,,,,
26,Kareem Abdul-Jabbar,0.1070438383794417,0.06836316391957085,,,,,,,,,
26,Mirai Nagasu,0.10276344816881396,0.13056160162381933,0.1112562675490794,,,,,,,,
26,Tonya Harding,0.09043305305109026,0.13337591686720063,0.21166203313338264,0.2153799195134714,,,,,,,
27,Alexis Ren,0.08495539817936557,0.09729042669704477,0.10309482870747452,0.10350799137791332,,0.12369529955421127,0.1806670609458436,0.25676674352004347,0.21998961609572565,,
27,Bobby Bones,0.10420342678232043,0.10353191672332819,0.11512425578956223,0.13628547701504126,,0.16960541823923503,0.20452277227625826,0.3106150883126134,0.4811540374803562,,
27,Danelle Umstead,0.11151859545805558,0.04300866471469524,,,,,,,,,
27,DeMarcus Ware,0.10035712964927987,0.1119129910502873,0.1239577692715602,0.1339961008510918,,0.14500759981315609,0.09668496098681258,,,,
27,Joe Amabile,0.11531362358643693,0.1136490716061876,0.13514109475886243,0.17257854840581788,,0.17361866240057797,0.23011731901376262,0.16317917524562814,,,
27,John Schneider,0.11932476770849833,0.12413261511970598,0.12816442990589985,0.15434827825884445,,0.18355451948571408,0.10330657670516342,,,,
27,Mary Lou Retton,0.07780193493993888,0.10373457000057804,0.11781117764685287,0.13353616828289785,,0.06037342282134672,,,,,
27,Milo Manheim,0.12334874971902084,0.11800890504216399,0.1261491581508184,0.124684432182351,,0.14414507768575796,0.18470131007216056,0.26943899292171514,0.2988563464239176,,
27,Nancy McKeon,0.0787933476083109,0.1029170049269104,0.04259509593165976,,,,,,,,
27,Nikki Glaser,0.021758515107261036,,,,,,,,,,
27,Tinashe,0.06262451126151153,0.0818138341190993,0.10796218983731001,0.041063003626042364,,,,,,,
28,Ally Brooke,,0.0986847908501843,,0.11029585891291797,,0.15873039463798377,0.14729257756254313,0.15137190324814562,0.1611556081810893,0.21204169959612432,0.1470605787056439
28,Hannah Brown,,0.10595072424225264,,0.09978637224675951,,0.2018798894992201,0.17634217581620462,0.16674756314124445,0.1938893208811775,0.21907834394120385,0.3777572537038096
28,James Van Der Beek,,0.10098862666619658,,0.12071716657869981,,0.07015906356114503,0.08364587397552073,0.09990304232368438,0.1280707392551747,0.1539202143328263,
28,Karamo Brown,,0.11270766986488676,,0.11997204199869133,,0.1454572614771951,0.07496541887422212,,,,
28,Kate Flannery,,0.08587315487723138,,0.09175203211661159,,0.07586907933804808,0.12535999752383487,0.08258937340706596,,,
28,Kel Mitchell,,0.08470261121758679,,0.10333695077580567,,0.11401385022795495,0.1409399598761009,0.17978183259598038,0.1978826873081144,0.23373327916499922,0.24885892156839146
28,Lamar Odom,,0.11860065355332909,,0.06344780666074225,,,,,,,
28,Lauren Alaina,,0.10244099877653372,,0.09615279087264283,,0.113979883590241,0.12353792747320809,0.1481041284001138,0.16602944787866594,0.1812264629648463,0.22632324602215326
28,Mary Wilson,,0.036149587205829545,,,,,,,,,
28,Sailor Brinkley-Cook,,0.08689801895266341,,0.10518412470296858,,0.03261123315623538,,,,,
28,Sean Spicer,,0.06700316379330676,,0.08935485513416055,,0.0872993445119732,0.12791606889836585,0.17150215688376524,0.1529721964957786,,
29,AJ McLean,,0.09858774878694024,0.10062743738666591,0.08283419412176198,0.11722764648402866,0.12055474339982236,0.14624609715767276,0.1637804285627859,0.12294070094959132,,
29,Anne Heche,,0.09915923201307383,0.10179244928293665,0.0541539136833333,,,,,,,
29,Carole Baskin,,0.07815969418943496,0.053414849005389536,,,,,,,,
29,Charles Oakley,,0.025860089886541364,,,,,,,,,
29,Chrishell Stause,,0.09044516279974471,0.08383545848308491,0.09243314899806192,0.136552936435698,0.14240031514897314,0.14894560340027707,0.07852129706844754,,,
29,Jesse Metcalfe,,0.0911609093425101,0.10524281623760483,0.1085847366744384,0.06868215337330776,,,,,,
29,Johnny Weir,,0.07293186756783378,0.07585185538636244,0.08384108156909328,0.08376150082656815,0.10697334444843115,0.11010597577942503,0.1350650144522474,0.1629508085210791,0.1390773611909693,
29,Justina Machado,,0.07446657288380253,0.0786476346378415,0.08345407848000859,0.10255307938531855,0.11388710501324738,0.13963535380228728,0.16357714480383564,0.1858346943091399,0.22928242786091294,0.20672570043703897
29,Monica Aldama,,0.07031266004975517,0.08582566771661984,0.09102226060861453,0.10003009087292784,0.11123384616817425,0.109106525059158,,,,
29,Nelly,,0.0641565943633779,0.08746679639986613,0.0984587373757747,0.08905603924801109,0.1105592953931385,0.11768707564315821,0.1582895389317136,0.18557071746034012,0.31990623258058926,0.5066940386952689
29,Nev Schulman,,0.07502335358651342,0.06130663730123543,0.09203056311350662,0.09141816707933512,0.1141363736647635,0.11079069692655945,0.13905396494960554,0.16291629292572957,0.17957711766543047,0.28658026086769134
29,Skai Jackson,,0.11379988533606937,0.1001069013124702,0.12510863749887616,0.1186955687490836,0.12016217820993368,0.11748267223146083,0.16171261123136635,0.1797867858341196,0.13215686070209937,
29,Veron Davis,,0.04593622919440111,0.06588149684992274,0.08807864787652982,0.09202281754572185,0.060092798553516326,,,,,
30,Amanda Kloots,,0.04777627998040337,,0.05170900742170716,,0.07321556867303386,0.09622148241009391,0.11354937201921884,0.16993912657139665,0.1634850245931944,
30,Brian Austin Green,,0.07772385224842313,,0.048768569393126814,,,,,,,
30,Cody Rigsby,,0.0921421911291733,,0.10685492544676427,,0.1270520695800057,0.12182131391836397,0.1274094075827596,0.1942384496223846,0.31740500257920967,
30,Iman Shumpert,,0.09259499617984152,,0.09518042017041041,,0.11244450065077727,0.133606902163085,0.1682636130467637,0.20469470108651105,0.32931317702870905,
30,Jimmie Allen,,0.056209742265823384,,0.08654505296418759,,0.10258326432912748,0.10650901795221053,0.10281004642416498,,,
30,JoJo Siwa,,0.04897465108103204,,0.06871710089334139,,0.08500509950590909,0.11435224133151539,0.14048071878571727,0.19464965356150854,0.18979679579888747,
30,Kenya Moore,,0.08781785528949604,,0.10588243658479707,,0.0695509282024742,,,,,
30,Martin Kove,,0.05561126809988702,,,,,,,,,
30,Matt James,,0.08935046248399349,,0.0431816491856711,,,,,,,
30,Melora Hardin,,0.08620428785318177,,0.09398024147437486,,0.1047875897027549,0.11722928408325875,0.14228331553361792,0.1475792576069722,,
30,"Mike ""The Miz"" Mizanin",,0.06924382452924448,,0.09471573681114252,,0.10348061125845527,0.07801539116435935,,,,
30,Olivia Jade,,0.12113198714489741,,0.11142183343575966,,0.11916031498187979,0.10947672060321464,0.07389493857550683,,,
30,Suni Lee,,0.07521860171460591,,0.09304302621871806,,0.10272005311558265,0.12276764637389766,0.1313085880322512,0.08889881155122714,,
31,Charli D'Amelio,0.06551486858863748,0.06021791463601061,0.06420897721773633,0.07894202452042261,0.09034841990475956,,0.10654180448770528,0.1498891338841353,0.16156388982198183,0.34471020540774316,
31,Cheryl Ladd,0.08061928231491743,0.10031190198329692,0.04659975006542958,,,,,,,,
31,Daniel Durant,0.060959588818633434,0.06083544398562198,0.08566625349786443,0.10101095578915352,0.11859550198738726,,0.10171593574539256,0.12812934468280465,0.13458372852548947,,
31,Gabby Windey,0.05316536126447619,0.07504896676700458,0.0804685488399919,0.08700313896426365,0.10769393951897355,,0.10968868716016661,0.12753453649674348,0.13968726605267007,0.18642096988104478,
31,Heidi D'Amelio,0.09133036097201223,0.08796381336963414,0.09614252146142041,0.10434732217401482,0.08387389449741502,,0.1257865777241825,0.08369114310419726,,,
31,Jason Lewis,0.026399823692306874,,,,,,,,,,
31,Jordin Sparks,0.07522810933510996,0.10450112106666923,0.07620367194383836,0.08038237217885764,0.09607811055609268,,0.0649363256231007,,,,
31,Joseph Baena,0.06227230689553794,0.07142352030485508,0.08505203219462118,0.09991493270202512,0.05262287200617433,,,,,,
31,Sam Champion,0.08071563118302391,0.08143608972152072,0.09999895476464687,0.05900564046346015,,,,,,,
31,Shangela,0.08997572236092888,0.0969420077696395,0.10606079334356082,0.11058955470560408,0.1227940045413831,,0.11775682001401185,0.11787638047604113,0.18888324264764123,0.1750978863463279,
31,Teresa Giudice,0.11149432121163719,0.045894461604465024,,,,,,,,,
31,Trevor Donovan,0.04876522756537705,0.0573701687287836,0.07466885048791598,0.09131058010199149,0.11426229942899101,,0.12148501955722188,0.15330714816789942,0.18349568133604802,,
31,Vinny Guadagnino,0.0669017806137393,0.07817121785970477,0.09393178044171263,0.0881401612730702,0.11108348486309569,,0.13568137468881067,0.10636377214503484,,,
31,Wayne Brady,0.08665761518366133,0.07988337220279465,0.0909978657412618,0.09935331712713713,0.10264747269572752,,0.11640745499940776,0.13320854104314353,0.191786191616169,0.2937709383648844,
32,Adrian Peterson,0.15698259347199528,0.13859861272537788,0.15680228229534376,0.06781756954101477,,,,,,,
32,Alyson Hannigan,0.09073590600900426,0.09291185719516,0.10820744489751577,0.12874619399796777,0.1536517304576081,,,0.19113147439046985,,,0.1603742178205427
32,Ariana Madix,0.09920161480561004,0.11065021792653572,0.12402476443622393,0.14697758278598405,0.15692199164534854,,,0.1757814333136467,,,0.23347279033782548
32,Barry Williams,0.0988044670953522,0.12777554839342511,0.11875675625155994,0.13756132288963527,0.15585114650340307,,,0.11790774394669587,,,
32,Charity Lawson,0.08529724565773653,0.09474185665738974,0.1299596324969659,0.13736552115569667,0.15620591452023821,,,0.17332725969773696,,,0.1330773892542192
32,Jamie Lynn Spears,0.0844729036048556,0.046191538582492635,,,,,,,,,
32,Jason Mraz,0.11177856252516351,0.11396869805322513,0.10095285144317112,0.1282391367988733,0.15106759453234417,,,0.1970091778583581,,,0.18692461630824367
32,Matt Walsh,0.0355647338226791,,,,,,,,,,
32,Mira Sorvino,0.06299383216231459,0.08840597386784042,0.09021443208618568,0.1526663055259931,0.10701970933074141,,,,,,
32,Tyson Beckford,0.08943059127654349,0.09673983401630548,0.08122854447287112,,,,,,,,
32,Xochitl Gomez,0.0847375495687462,0.090015862582248,0.08985329162016249,0.10062636730483467,0.11928191301031793,,,0.14484291079309206,,,0.2861509862791687
33,Brooks Nader,,0.11094149270985183,0.10072720614988784,0.040033026759120474,,,,,,,
33,Chandler Kinney,,0.09791925519765801,0.0879837501926457,0.1283239034345233,0.1211395499183222,0.126201687804841,0.14541164426355238,,0.10436565663785004,,
33,Danny Amendola,,0.0831240973342452,0.08631474295816224,0.12139880965234609,0.1312331956177159,0.16409533632057904,0.18832661604339496,,0.2350255182424996,,
33,Dwight Howard?,,0.07499194299640324,0.11197347905744118,0.13603442663260518,0.16449161848308033,0.1633792950615968,0.13752539773095757,,,,
33,Eric Roberts,,0.0803387462545006,0.048462730514443206,,,,,,,,
33,Ilona Maher,,0.057138630178506074,0.10300209361120312,0.1186240790222861,0.1215677523574023,0.16062209862678314,0.17910092534968047,,0.2985032359965484,,
33,Jenn Tran,,0.11116069941330402,0.11700914641543592,0.14047566430430156,0.1467505411178844,0.06549217352526163,,,,,
33,Joey Graziadei,,0.0839045838561112,0.10047931886928772,0.09915952733661745,0.1183714462961242,0.1344700025628568,0.16204341960293736,,0.22737316163551685,,
33,Phaedra Parks,,0.06781888685008909,0.09529151170127302,0.12118737767302842,0.07689549864385162,,,,,,
33,Reginald VelJohnson,,0.12561373056600128,0.06166757913252173,,,,,,,,
33,Stephen Nedoroscik,,0.08157341973106215,0.08708844139769643,0.09476318518517199,0.1195503975656185,0.1857394060980816,0.1875919970094775,,0.13473242748758413,,
33,Tori Spelling,,0.025474514912267075,,,,,,,,,
34,Alix Earle,,0.06436986792272174,0.0715826754224397,0.08086909468100838,,0.1094399537844833,0.13662162955650334,0.157010461144621,0.18561032941905453,0.20516130471626212,0.27497633940686594
34,Andy Richter,,0.15763729232574206,0.136395441963417,0.13613172610185398,,0.1377245233122773,0.15868655993557168,0.16967729538922363,0.14879061774017882,,
34,Baron Davis,,0.01892633442643684,,,,,,,,,
34,Corey Feldman,,0.03888353836277671,,,,,,,,,
34,Danielle Fishel,,0.08998440713604478,0.09913825127934135,0.13649941267063684,,0.12069741100628673,0.13378184907920224,0.0977232493192586,,,
34,Dylan Efron,,0.05876167882316001,0.07888350224098498,0.12269626096498863,,0.14127931621034842,0.14413524578840176,0.1652448496829152,0.17451364405596104,0.22267933192655634,0.23654888779601344
34,Elaine Hendrix,,0.07886245112204743,0.09287339589908448,0.08188306651345938,,0.10665216668302922,0.13548795693202736,0.163536892555873,0.18382141398943638,0.24333274658158532,0.23329833676026115
34,Hilaria Baldwin,,0.05274978639636717,0.0759735477573729,0.03363123937206293,,,,,,,
34,Jen Affleck,,0.09756002108870274,0.11175952698302236,0.11100708900537005,,0.12432541418526323,0.07902934167102689,,,,
34,Jordan Chiles,,0.0619607817344505,0.06834611525829772,0.07863388946474628,,0.08156448473419746,0.10248742148632174,0.12494013008583393,0.15839887731807023,0.23770946350056582,0.25517643603686013
34,Lauren Jauregui,,0.11644647193185342,0.060203815841888685,,,,,,,,
34,Scott Hoying,,0.1053809579261622,0.11820569379321325,0.13006642044780253,,0.07308699175296916,,,,,
34,Whitney Leavitt,,0.058476410803534905,0.08663803356093738,0.08858180077807166,,0.10522973833114492,0.10976999555094402,0.12186712182227469,0.14886511747729836,0.09111715327503021,
